id,user_id,course_id,created_at,content_type,user_rating,state
249511,454143,11,2020-01-03 08:06:28 UTC,Code Problem,5,resolved
249512,229989,10,2020-01-03 08:08:05 UTC,Code Problem,5,resolved
249513,457497,2,2020-01-03 08:08:18 UTC,Code Problem,4,resolved
249514,300860,1,2020-01-03 08:14:37 UTC,Code Problem,5,resolved
249515,462050,11,2020-01-03 08:14:38 UTC,Code Problem,4,resolved
249516,163141,12,2020-01-03 08:14:47 UTC,Single_choice Problem,4,resolved
249517,163141,12,2020-01-03 08:16:39 UTC,Single_choice Problem,4,resolved
249518,157034,12,2020-01-03 08:17:24 UTC,Frontend Problem,4,resolved
249519,417024,10,2020-01-03 08:19:04 UTC,Code Problem,5,resolved
249520,355488,11,2020-01-03 08:21:02 UTC,Code Problem,5,resolved
249521,71668,11,2020-01-03 08:21:35 UTC,VideoOffering,5,resolved
249522,243814,1,2020-01-03 08:26:36 UTC,Code Problem,4,resolved
249523,376196,2,2020-01-03 08:27:11 UTC,Code Problem,4,resolved
249524,376196,2,2020-01-03 08:27:42 UTC,Code Problem,4,resolved
249525,376196,2,2020-01-03 08:27:53 UTC,Code Problem,4,resolved
249526,376196,2,2020-01-03 08:28:15 UTC,Code Problem,4,resolved
249527,155372,1,2020-01-03 08:28:35 UTC,Code Problem,5,resolved
249528,376196,2,2020-01-03 08:28:37 UTC,Code Problem,4,resolved
249529,337443,1,2020-01-03 08:31:06 UTC,Code Problem,5,resolved
249530,485616,1,2020-01-03 08:31:21 UTC,Single_choice Problem,4,resolved
249531,376196,2,2020-01-03 08:31:30 UTC,Code Problem,4,resolved
249532,457497,2,2020-01-03 08:31:44 UTC,Single_choice Problem,4,resolved
249533,397397,11,2020-01-03 08:32:34 UTC,Code Problem,4,resolved
249534,454143,11,2020-01-03 08:33:54 UTC,Code Problem,5,resolved
249535,492161,2,2020-01-03 08:34:41 UTC,NoteOffering,5,resolved
249536,444359,11,2020-01-03 08:44:16 UTC,Code Problem,5,resolved
249537,130419,1,2020-01-03 08:45:36 UTC,Code Problem,1,resolved
249538,392176,23,2020-01-03 08:45:48 UTC,Code Problem,5,resolved
249539,172741,13,2020-01-03 08:46:32 UTC,Datascience Problem,5,resolved
249540,166992,13,2020-01-03 08:48:21 UTC,ProjectsOffering,5,resolved
249541,475066,1,2020-01-03 08:49:37 UTC,Code Problem,4,resolved
249542,292844,13,2020-01-03 08:51:14 UTC,Datascience Problem,1,resolved
249543,316995,1,2020-01-03 08:53:00 UTC,Code Problem,5,resolved
249544,175836,12,2020-01-03 08:53:43 UTC,VideoOffering,5,resolved
249545,301170,1,2020-01-03 08:53:49 UTC,Code Problem,5,resolved
249546,90567,10,2020-01-03 09:01:30 UTC,Code Problem,1,resolved
249547,463055,1,2020-01-03 09:05:52 UTC,Code Problem,5,resolved
249548,294025,1,2020-01-03 09:07:46 UTC,No_submission Problem,4,resolved
249549,279707,1,2020-01-03 09:08:42 UTC,Code Problem,5,resolved
249550,442826,10,2020-01-03 09:10:10 UTC,Code Problem,5,resolved
249551,49827,1,2020-01-03 09:10:52 UTC,VideoOffering,4,resolved
249552,321311,1,2020-01-03 09:12:32 UTC,Code Problem,5,resolved
249553,49827,1,2020-01-03 09:13:28 UTC,VideoOffering,5,resolved
249554,222210,1,2020-01-03 09:13:58 UTC,Code Problem,5,resolved
249555,222210,1,2020-01-03 09:17:09 UTC,Code Problem,5,resolved
249556,351534,1,2020-01-03 09:18:20 UTC,Code Problem,5,resolved
249557,482113,11,2020-01-03 09:19:41 UTC,Code Problem,4,resolved
249558,496238,1,2020-01-03 09:20:32 UTC,VideoOffering,5,resolved
249559,232372,13,2020-01-03 09:22:14 UTC,No_submission Problem,5,resolved
249560,205381,2,2020-01-03 09:22:33 UTC,Code Problem,5,resolved
249561,376196,2,2020-01-03 09:22:42 UTC,Code Problem,4,resolved
249562,138436,6,2020-01-03 09:28:25 UTC,NoteOffering,4,resolved
249563,50131,1,2020-01-03 09:29:48 UTC,Code Problem,5,resolved
249564,186762,13,2020-01-03 09:29:53 UTC,Datascience Problem,5,resolved
249565,231004,11,2020-01-03 09:32:39 UTC,Code Problem,4,resolved
249566,186769,11,2020-01-03 09:36:47 UTC,Code Problem,5,resolved
249567,483416,11,2020-01-03 09:39:33 UTC,VideoOffering,4,resolved
249568,329643,1,2020-01-03 09:43:46 UTC,Code Problem,5,resolved
249569,321959,11,2020-01-03 09:44:06 UTC,Code Problem,5,resolved
249570,192132,10,2020-01-03 09:48:11 UTC,VideoOffering,5,resolved
249571,479048,1,2020-01-03 09:49:24 UTC,Code Problem,5,resolved
249572,4808,13,2020-01-03 09:51:00 UTC,Code Problem,5,resolved
249573,110413,10,2020-01-03 09:52:06 UTC,Fill_up Problem,4,resolved
249574,192132,10,2020-01-03 09:52:42 UTC,Multiple Problem,4,resolved
249575,351822,1,2020-01-03 09:52:45 UTC,Code Problem,5,resolved
249576,489296,11,2020-01-03 09:55:42 UTC,NoteOffering,4,resolved
249577,110413,10,2020-01-03 09:55:47 UTC,Fill_up Problem,2,resolved
249578,454638,4,2020-01-03 09:57:26 UTC,VideoOffering,5,resolved
249579,396014,10,2020-01-03 09:58:18 UTC,Code Problem,1,resolved
249580,353532,2,2020-01-03 09:58:34 UTC,VideoOffering,4,resolved
249581,398570,11,2020-01-03 09:59:33 UTC,Code Problem,5,resolved
249582,398570,11,2020-01-03 10:02:50 UTC,Code Problem,5,resolved
249583,479370,4,2020-01-03 10:03:24 UTC,VideoOffering,2,resolved
249584,496604,4,2020-01-03 10:04:05 UTC,Code Problem,5,resolved
249585,355692,10,2020-01-03 10:06:00 UTC,Code Problem,5,resolved
249586,476009,1,2020-01-03 10:08:31 UTC,Code Problem,5,resolved
249587,20012,1,2020-01-03 10:08:54 UTC,Code Problem,4,resolved
249588,456923,2,2020-01-03 10:10:48 UTC,Code Problem,1,resolved
249589,386051,10,2020-01-03 10:12:00 UTC,Code Problem,5,resolved
249590,396014,10,2020-01-03 10:13:44 UTC,Code Problem,4,resolved
249591,395879,1,2020-01-03 10:18:04 UTC,Code Problem,5,resolved
249592,427509,2,2020-01-03 10:18:56 UTC,Code Problem,4,resolved
249593,186769,11,2020-01-03 10:19:01 UTC,Code Problem,5,resolved
249594,320253,1,2020-01-03 10:21:44 UTC,Code Problem,5,resolved
249595,496604,4,2020-01-03 10:22:21 UTC,Code Problem,5,resolved
249596,427509,2,2020-01-03 10:22:50 UTC,Code Problem,1,resolved
249597,427509,2,2020-01-03 10:23:42 UTC,Code Problem,5,resolved
249598,482113,11,2020-01-03 10:23:44 UTC,Code Problem,5,resolved
249599,367611,1,2020-01-03 10:27:06 UTC,Code Problem,5,resolved
249600,308444,1,2020-01-03 10:27:34 UTC,Code Problem,5,resolved
249601,232372,13,2020-01-03 10:27:39 UTC,ProjectsOffering,5,resolved
249602,454143,11,2020-01-03 10:30:54 UTC,Code Problem,5,resolved
249603,490865,1,2020-01-03 10:32:11 UTC,Multiple Problem,5,resolved
249604,196156,12,2020-01-03 10:33:11 UTC,Single_choice Problem,5,resolved
249605,367542,10,2020-01-03 10:44:11 UTC,Code Problem,5,resolved
249606,76885,2,2020-01-03 10:49:01 UTC,Code Problem,4,resolved
249607,417024,10,2020-01-03 10:51:14 UTC,Code Problem,5,resolved
249608,455366,1,2020-01-03 10:52:19 UTC,Code Problem,1,resolved
249609,417024,10,2020-01-03 10:52:57 UTC,Code Problem,5,resolved
249610,229110,12,2020-01-03 10:53:15 UTC,VideoOffering,1,resolved
249611,444615,10,2020-01-03 10:55:06 UTC,Code Problem,5,resolved
249612,285729,1,2020-01-03 10:55:26 UTC,Code Problem,5,resolved
249613,299974,2,2020-01-03 10:57:36 UTC,Code Problem,5,resolved
249614,324053,10,2020-01-03 10:58:55 UTC,VideoOffering,4,resolved
249615,483226,1,2020-01-03 10:59:45 UTC,Code Problem,5,resolved
249616,497596,10,2020-01-03 11:00:15 UTC,Code Problem,5,resolved
249617,23305,11,2020-01-03 11:01:28 UTC,Code Problem,4,resolved
249618,343052,1,2020-01-03 11:03:18 UTC,Code Problem,4,resolved
249619,464708,1,2020-01-03 11:07:32 UTC,Fill_up Problem,5,resolved
249620,496238,1,2020-01-03 11:08:06 UTC,Code Problem,5,resolved
249621,20012,1,2020-01-03 11:12:12 UTC,Code Problem,5,resolved
249622,53966,11,2020-01-03 11:15:06 UTC,Code Problem,5,resolved
249623,200585,10,2020-01-03 11:19:00 UTC,Code Problem,5,resolved
249624,414215,12,2020-01-03 11:22:13 UTC,Frontend Problem,5,resolved
249625,392937,2,2020-01-03 11:22:27 UTC,Code Problem,5,resolved
249626,41592,13,2020-01-03 11:25:16 UTC,Datascience Problem,5,resolved
249627,428753,1,2020-01-03 11:25:28 UTC,Multiple Problem,5,resolved
249628,75939,1,2020-01-03 11:28:10 UTC,Multiple Problem,5,resolved
249629,482199,1,2020-01-03 11:29:35 UTC,Single_choice Problem,5,resolved
249630,468683,10,2020-01-03 11:32:17 UTC,Code Problem,2,resolved
249631,41592,13,2020-01-03 11:33:48 UTC,Datascience Problem,5,resolved
249632,46290,10,2020-01-03 11:35:37 UTC,Code Problem,5,resolved
249633,388624,13,2020-01-03 11:35:54 UTC,No_submission Problem,4,resolved
249634,97242,10,2020-01-03 11:35:58 UTC,Code Problem,5,resolved
249635,10774,23,2020-01-03 11:36:09 UTC,Code Problem,5,resolved
249636,388624,13,2020-01-03 11:36:50 UTC,Datascience Problem,5,resolved
249637,388624,13,2020-01-03 11:37:40 UTC,Datascience Problem,5,resolved
249638,178611,2,2020-01-03 11:38:27 UTC,Code Problem,4,resolved
249639,441782,1,2020-01-03 11:41:05 UTC,Code Problem,5,resolved
249640,342332,1,2020-01-03 11:41:41 UTC,Code Problem,5,resolved
249641,305214,1,2020-01-03 11:44:11 UTC,Code Problem,5,resolved
249642,24920,4,2020-01-03 11:45:02 UTC,Code Problem,4,resolved
249643,464708,1,2020-01-03 11:46:30 UTC,VideoOffering,5,resolved
249644,419647,2,2020-01-03 11:46:51 UTC,Code Problem,3,resolved
249645,75939,1,2020-01-03 11:49:37 UTC,Multiple Problem,5,resolved
249646,368339,10,2020-01-03 11:50:22 UTC,Code Problem,1,resolved
249647,394235,2,2020-01-03 11:54:35 UTC,Code Problem,1,resolved
249648,81585,1,2020-01-03 11:56:41 UTC,Multiple Problem,5,resolved
249649,320330,21,2020-01-03 11:56:51 UTC,Single_choice Problem,4,resolved
249650,312417,2,2020-01-03 12:00:05 UTC,Code Problem,5,resolved
249651,312417,2,2020-01-03 12:01:34 UTC,Code Problem,5,resolved
249652,110413,10,2020-01-03 12:01:38 UTC,Fill_up Problem,1,resolved
249653,320330,21,2020-01-03 12:03:08 UTC,VideoOffering,5,resolved
249654,430166,1,2020-01-03 12:03:13 UTC,VideoOffering,5,resolved
249655,312417,2,2020-01-03 12:03:27 UTC,Code Problem,5,resolved
249656,261250,1,2020-01-03 12:03:56 UTC,Code Problem,5,resolved
249658,454240,1,2020-01-03 12:04:56 UTC,VideoOffering,5,resolved
249659,485944,1,2020-01-03 12:05:11 UTC,Code Problem,5,resolved
249660,312417,2,2020-01-03 12:05:14 UTC,Code Problem,5,resolved
249661,312417,2,2020-01-03 12:07:26 UTC,Code Problem,5,resolved
249662,45116,13,2020-01-03 12:08:15 UTC,Multiple Problem,5,resolved
249663,409563,2,2020-01-03 12:09:39 UTC,Code Problem,4,resolved
249664,418851,1,2020-01-03 12:10:31 UTC,Code Problem,5,resolved
249665,273748,1,2020-01-03 12:10:39 UTC,Code Problem,5,resolved
249666,42621,13,2020-01-03 12:11:01 UTC,Datascience Problem,5,resolved
249667,337491,11,2020-01-03 12:11:14 UTC,Code Problem,5,resolved
249668,432719,10,2020-01-03 12:15:26 UTC,Single_choice Problem,4,resolved
249669,176053,10,2020-01-03 12:22:02 UTC,VideoOffering,4,resolved
249670,231004,11,2020-01-03 12:24:18 UTC,Code Problem,4,resolved
249671,322078,10,2020-01-03 12:27:23 UTC,Code Problem,5,resolved
249672,97242,10,2020-01-03 12:27:45 UTC,Code Problem,5,resolved
249673,112367,13,2020-01-03 12:28:31 UTC,VideoOffering,5,resolved
249674,105769,1,2020-01-03 12:28:46 UTC,Code Problem,5,resolved
249675,105769,1,2020-01-03 12:29:12 UTC,Code Problem,5,resolved
249676,437693,11,2020-01-03 12:30:36 UTC,Code Problem,5,resolved
249677,485787,10,2020-01-03 12:32:44 UTC,Code Problem,5,resolved
249678,480255,11,2020-01-03 12:35:35 UTC,Code Problem,5,resolved
249679,425695,1,2020-01-03 12:37:42 UTC,Code Problem,5,resolved
249680,139785,10,2020-01-03 12:39:21 UTC,Code Problem,5,resolved
249681,21759,2,2020-01-03 12:39:30 UTC,Code Problem,5,resolved
249682,322344,6,2020-01-03 12:39:31 UTC,Code Problem,5,resolved
249683,71668,11,2020-01-03 12:40:51 UTC,Code Problem,5,resolved
249684,320441,1,2020-01-03 12:41:13 UTC,Code Problem,5,resolved
249685,319884,11,2020-01-03 12:42:12 UTC,Code Problem,5,resolved
249686,148298,2,2020-01-03 12:43:39 UTC,Code Problem,5,resolved
249687,444359,11,2020-01-03 12:46:24 UTC,Code Problem,5,resolved
249688,483929,1,2020-01-03 12:47:16 UTC,Code Problem,5,resolved
249689,322078,10,2020-01-03 12:48:33 UTC,Code Problem,5,resolved
249690,325239,1,2020-01-03 12:49:51 UTC,Code Problem,5,resolved
249691,344148,1,2020-01-03 12:53:20 UTC,Code Problem,4,resolved
249692,46290,10,2020-01-03 12:53:39 UTC,VideoOffering,5,resolved
249693,357145,4,2020-01-03 12:56:25 UTC,Code Problem,4,resolved
249694,414215,12,2020-01-03 12:56:44 UTC,Frontend Problem,5,resolved
249695,45116,13,2020-01-03 12:59:15 UTC,VideoOffering,5,resolved
249696,265305,23,2020-01-03 13:03:18 UTC,Code Problem,5,resolved
249697,257140,1,2020-01-03 13:03:43 UTC,Code Problem,5,resolved
249698,317504,23,2020-01-03 13:05:47 UTC,Single_choice Problem,5,resolved
249699,408070,1,2020-01-03 13:07:36 UTC,Code Problem,5,resolved
249700,395209,1,2020-01-03 13:08:32 UTC,Code Problem,5,resolved
249701,96624,1,2020-01-03 13:10:22 UTC,Code Problem,5,resolved
249702,341545,1,2020-01-03 13:10:57 UTC,Code Problem,5,resolved
249703,463840,1,2020-01-03 13:11:06 UTC,Single_choice Problem,4,resolved
249704,418851,1,2020-01-03 13:11:10 UTC,Code Problem,5,resolved
249705,321909,11,2020-01-03 13:13:48 UTC,Code Problem,5,resolved
249706,123864,10,2020-01-03 13:14:51 UTC,Code Problem,1,resolved
249707,69336,6,2020-01-03 13:15:26 UTC,Fill_up Problem,5,resolved
249708,401009,1,2020-01-03 13:15:48 UTC,No_submission Problem,5,resolved
249709,139785,10,2020-01-03 13:16:02 UTC,Code Problem,5,resolved
249710,463055,1,2020-01-03 13:16:37 UTC,Code Problem,5,resolved
249711,322078,10,2020-01-03 13:17:31 UTC,Code Problem,5,resolved
249712,184087,11,2020-01-03 13:18:04 UTC,Code Problem,4,resolved
249713,337491,11,2020-01-03 13:19:41 UTC,VideoOffering,5,resolved
249714,321311,1,2020-01-03 13:20:33 UTC,Code Problem,5,resolved
249715,321311,1,2020-01-03 13:21:21 UTC,Code Problem,5,resolved
249716,321311,1,2020-01-03 13:21:49 UTC,Code Problem,5,resolved
249717,279966,1,2020-01-03 13:22:07 UTC,Code Problem,5,resolved
249718,41592,13,2020-01-03 13:23:21 UTC,Datascience Problem,5,resolved
249719,160660,10,2020-01-03 13:23:54 UTC,VideoOffering,1,resolved
249720,326253,1,2020-01-03 13:24:35 UTC,Code Problem,4,resolved
249721,41592,13,2020-01-03 13:24:59 UTC,Datascience Problem,5,resolved
249722,315459,1,2020-01-03 13:25:02 UTC,Code Problem,5,resolved
249723,345165,2,2020-01-03 13:25:35 UTC,Code Problem,5,resolved
249724,97242,10,2020-01-03 13:25:48 UTC,Code Problem,5,resolved
249725,97242,10,2020-01-03 13:26:32 UTC,Code Problem,5,resolved
249726,160267,12,2020-01-03 13:26:57 UTC,Frontend Problem,5,resolved
249727,343052,1,2020-01-03 13:28:54 UTC,Code Problem,4,resolved
249728,315459,1,2020-01-03 13:29:32 UTC,Code Problem,5,resolved
249729,388697,2,2020-01-03 13:29:34 UTC,Code Problem,5,resolved
249730,344148,1,2020-01-03 13:29:56 UTC,Code Problem,5,resolved
249731,20142,6,2020-01-03 13:30:23 UTC,ProjectsOffering,5,resolved
249732,31758,13,2020-01-03 13:30:28 UTC,Datascience Problem,5,resolved
249733,488896,10,2020-01-03 13:30:54 UTC,Multiple Problem,5,resolved
249734,107933,10,2020-01-03 13:30:57 UTC,Code Problem,5,resolved
249735,335811,1,2020-01-03 13:31:12 UTC,Code Problem,5,resolved
249736,186769,11,2020-01-03 13:32:03 UTC,VideoOffering,1,resolved
249737,488896,10,2020-01-03 13:33:15 UTC,Multiple Problem,5,resolved
249738,341545,1,2020-01-03 13:33:32 UTC,Code Problem,5,resolved
249739,488896,10,2020-01-03 13:34:17 UTC,Single_choice Problem,5,resolved
249740,447573,10,2020-01-03 13:34:55 UTC,Code Problem,5,resolved
249741,159179,2,2020-01-03 13:36:09 UTC,Single_choice Problem,5,resolved
249742,205998,1,2020-01-03 13:38:10 UTC,Code Problem,5,resolved
249743,321311,1,2020-01-03 13:38:10 UTC,Code Problem,5,resolved
249744,50131,1,2020-01-03 13:38:39 UTC,Code Problem,5,resolved
249745,231342,1,2020-01-03 13:39:46 UTC,Code Problem,5,resolved
249746,71668,11,2020-01-03 13:41:21 UTC,Code Problem,5,resolved
249747,210646,13,2020-01-03 13:41:27 UTC,Datascience Problem,5,resolved
249748,398570,11,2020-01-03 13:42:05 UTC,Code Problem,5,resolved
249749,323403,10,2020-01-03 13:43:26 UTC,Code Problem,5,resolved
249750,62631,1,2020-01-03 13:44:01 UTC,Code Problem,4,resolved
249751,32802,12,2020-01-03 13:44:38 UTC,Frontend Problem,5,resolved
249752,342778,11,2020-01-03 13:46:12 UTC,Code Problem,5,resolved
249753,318646,1,2020-01-03 13:46:15 UTC,Multiple Problem,4,resolved
249754,315459,1,2020-01-03 13:47:49 UTC,Code Problem,5,resolved
249755,89316,12,2020-01-03 13:48:18 UTC,VideoOffering,4,resolved
249756,347752,1,2020-01-03 13:48:23 UTC,Code Problem,5,resolved
249757,279707,1,2020-01-03 13:49:55 UTC,Code Problem,5,resolved
249758,485993,1,2020-01-03 13:51:30 UTC,NoteOffering,5,resolved
249759,466737,11,2020-01-03 13:52:41 UTC,Code Problem,4,resolved
249760,257224,1,2020-01-03 13:53:06 UTC,Code Problem,5,resolved
249761,231342,1,2020-01-03 13:54:21 UTC,Code Problem,5,resolved
249762,463840,1,2020-01-03 13:54:44 UTC,Fill_up Problem,5,resolved
249763,461997,1,2020-01-03 13:55:02 UTC,Code Problem,5,resolved
249764,395209,1,2020-01-03 13:58:10 UTC,Code Problem,5,resolved
249765,196803,2,2020-01-03 13:59:06 UTC,Code Problem,5,resolved
249766,462050,11,2020-01-03 13:59:17 UTC,Code Problem,5,resolved
249767,40330,10,2020-01-03 13:59:25 UTC,Code Problem,5,resolved
249768,463840,1,2020-01-03 14:02:10 UTC,Code Problem,4,resolved
249769,480255,11,2020-01-03 14:02:20 UTC,Code Problem,5,resolved
249770,311392,10,2020-01-03 14:04:25 UTC,Code Problem,5,resolved
249771,205998,1,2020-01-03 14:05:12 UTC,Code Problem,4,resolved
249772,273899,13,2020-01-03 14:05:47 UTC,Datascience Problem,1,resolved
249773,273899,13,2020-01-03 14:06:42 UTC,Datascience Problem,4,resolved
249774,62993,13,2020-01-03 14:06:50 UTC,Single_choice Problem,4,resolved
249775,367740,10,2020-01-03 14:06:52 UTC,Code Problem,5,resolved
249776,396768,1,2020-01-03 14:07:46 UTC,Single_choice Problem,5,resolved
249777,324053,10,2020-01-03 14:08:13 UTC,VideoOffering,5,resolved
249778,490292,11,2020-01-03 14:12:09 UTC,Code Problem,5,resolved
249779,344148,1,2020-01-03 14:12:12 UTC,Code Problem,5,resolved
249780,417892,10,2020-01-03 14:12:30 UTC,Code Problem,4,resolved
249781,273038,1,2020-01-03 14:16:03 UTC,Code Problem,5,resolved
249782,316986,1,2020-01-03 14:16:48 UTC,Code Problem,5,resolved
249783,463840,1,2020-01-03 14:18:09 UTC,Code Problem,5,resolved
249784,342778,11,2020-01-03 14:20:08 UTC,Code Problem,5,resolved
249785,345009,2,2020-01-03 14:20:11 UTC,Code Problem,5,resolved
249786,105769,1,2020-01-03 14:20:53 UTC,Code Problem,5,resolved
249787,139785,10,2020-01-03 14:23:06 UTC,Code Problem,4,resolved
249788,438306,1,2020-01-03 14:24:45 UTC,Code Problem,5,resolved
249789,40476,1,2020-01-03 14:25:33 UTC,Code Problem,5,resolved
249790,460399,2,2020-01-03 14:27:14 UTC,Code Problem,5,resolved
249791,316104,13,2020-01-03 14:27:18 UTC,Datascience Problem,5,resolved
249792,355488,11,2020-01-03 14:28:25 UTC,Code Problem,5,resolved
249793,342332,1,2020-01-03 14:35:37 UTC,Code Problem,5,resolved
249794,146354,10,2020-01-03 14:40:28 UTC,Code Problem,5,resolved
249795,227899,10,2020-01-03 14:41:58 UTC,Code Problem,5,resolved
249796,323403,10,2020-01-03 14:42:06 UTC,Code Problem,5,resolved
249797,408200,12,2020-01-03 14:42:12 UTC,Frontend Problem,5,resolved
249798,487446,11,2020-01-03 14:42:39 UTC,Code Problem,4,resolved
249799,273038,1,2020-01-03 14:45:13 UTC,Code Problem,5,resolved
249800,425901,12,2020-01-03 14:45:56 UTC,Single_choice Problem,5,resolved
249801,321639,2,2020-01-03 14:46:01 UTC,Code Problem,3,resolved
249802,322078,10,2020-01-03 14:46:57 UTC,Code Problem,5,resolved
249803,292844,13,2020-01-03 14:47:00 UTC,Datascience Problem,4,resolved
249804,316104,13,2020-01-03 14:48:40 UTC,Datascience Problem,5,resolved
249805,344148,1,2020-01-03 14:48:46 UTC,Code Problem,5,resolved
249806,64850,6,2020-01-03 14:51:24 UTC,VideoOffering,5,resolved
249807,311392,10,2020-01-03 14:52:26 UTC,Code Problem,5,resolved
249808,345009,2,2020-01-03 14:53:04 UTC,Code Problem,3,resolved
249809,308677,2,2020-01-03 14:53:50 UTC,Code Problem,1,resolved
249810,200585,10,2020-01-03 14:54:12 UTC,Code Problem,5,resolved
249811,487222,1,2020-01-03 14:55:40 UTC,No_submission Problem,5,resolved
249812,314812,1,2020-01-03 14:56:26 UTC,Code Problem,5,resolved
249813,503766,1,2020-01-03 14:57:50 UTC,Fill_up Problem,5,resolved
249814,329643,1,2020-01-03 14:58:44 UTC,Code Problem,5,resolved
249815,349207,1,2020-01-03 15:01:37 UTC,Code Problem,5,resolved
249816,316995,1,2020-01-03 15:02:36 UTC,Code Problem,5,resolved
249817,409742,10,2020-01-03 15:03:15 UTC,Code Problem,5,resolved
249818,272800,1,2020-01-03 15:03:25 UTC,Code Problem,4,resolved
249819,169331,1,2020-01-03 15:03:48 UTC,Code Problem,5,resolved
249820,285354,11,2020-01-03 15:04:53 UTC,Code Problem,5,resolved
249821,105769,1,2020-01-03 15:06:37 UTC,Code Problem,5,resolved
249822,316104,13,2020-01-03 15:07:53 UTC,Datascience Problem,5,resolved
249823,105769,1,2020-01-03 15:08:40 UTC,Code Problem,5,resolved
249824,321311,1,2020-01-03 15:08:43 UTC,Code Problem,5,resolved
249825,279707,1,2020-01-03 15:10:06 UTC,Code Problem,5,resolved
249826,480255,11,2020-01-03 15:11:07 UTC,Code Problem,5,resolved
249827,321311,1,2020-01-03 15:15:22 UTC,Code Problem,5,resolved
249828,169331,1,2020-01-03 15:18:37 UTC,Code Problem,1,resolved
249829,70573,10,2020-01-03 15:22:01 UTC,Code Problem,5,resolved
249830,320330,21,2020-01-03 15:23:12 UTC,Single_choice Problem,5,resolved
249831,408495,10,2020-01-03 15:23:15 UTC,VideoOffering,4,resolved
249832,398570,11,2020-01-03 15:24:02 UTC,Code Problem,5,resolved
249833,62993,13,2020-01-03 15:25:03 UTC,Single_choice Problem,5,resolved
249834,445087,11,2020-01-03 15:27:41 UTC,Code Problem,5,resolved
249835,41592,13,2020-01-03 15:28:22 UTC,Datascience Problem,5,resolved
249836,410183,10,2020-01-03 15:31:02 UTC,Code Problem,2,resolved
249837,455431,10,2020-01-03 15:31:08 UTC,Code Problem,4,resolved
249838,308677,2,2020-01-03 15:32:06 UTC,Code Problem,4,resolved
249839,52793,6,2020-01-03 15:32:57 UTC,VideoOffering,5,resolved
249840,199582,2,2020-01-03 15:33:20 UTC,Code Problem,5,resolved
249841,328842,1,2020-01-03 15:37:26 UTC,Code Problem,5,resolved
249842,20142,6,2020-01-03 15:38:58 UTC,ProjectsOffering,5,resolved
249843,484966,10,2020-01-03 15:41:40 UTC,Code Problem,5,resolved
249844,410183,10,2020-01-03 15:41:58 UTC,Code Problem,5,resolved
249845,444615,10,2020-01-03 15:43:33 UTC,Code Problem,1,resolved
249846,201476,10,2020-01-03 15:45:00 UTC,Code Problem,5,resolved
249847,500228,1,2020-01-03 15:45:06 UTC,No_submission Problem,4,resolved
249848,355777,2,2020-01-03 15:45:51 UTC,Code Problem,4,resolved
249849,329643,1,2020-01-03 15:47:02 UTC,Code Problem,4,resolved
249850,394946,11,2020-01-03 15:48:00 UTC,Code Problem,5,resolved
249851,160660,10,2020-01-03 15:48:15 UTC,Code Problem,5,resolved
249852,454240,1,2020-01-03 15:48:38 UTC,Code Problem,5,resolved
249853,243814,1,2020-01-03 15:49:09 UTC,Code Problem,4,resolved
249854,381910,12,2020-01-03 15:49:21 UTC,Multiple Problem,5,resolved
249855,199582,2,2020-01-03 15:50:02 UTC,Code Problem,5,resolved
249856,410183,10,2020-01-03 15:51:55 UTC,Code Problem,5,resolved
249857,455431,10,2020-01-03 15:52:17 UTC,Code Problem,5,resolved
249858,465007,11,2020-01-03 15:54:39 UTC,VideoOffering,4,resolved
249859,292844,13,2020-01-03 15:55:13 UTC,Datascience Problem,3,resolved
249860,410183,10,2020-01-03 15:56:05 UTC,Code Problem,5,resolved
249861,311518,1,2020-01-03 15:56:16 UTC,Code Problem,5,resolved
249862,442482,1,2020-01-03 15:56:30 UTC,Code Problem,5,resolved
249863,344148,1,2020-01-03 15:58:03 UTC,Code Problem,5,resolved
249864,321311,1,2020-01-03 16:00:43 UTC,Code Problem,5,resolved
249865,456220,1,2020-01-03 16:01:24 UTC,Code Problem,5,resolved
249866,426478,1,2020-01-03 16:01:55 UTC,Code Problem,5,resolved
249867,239498,1,2020-01-03 16:03:15 UTC,Code Problem,5,resolved
249868,355488,11,2020-01-03 16:03:17 UTC,Code Problem,5,resolved
249869,347038,1,2020-01-03 16:03:21 UTC,Code Problem,4,resolved
249870,378856,1,2020-01-03 16:03:43 UTC,Code Problem,5,resolved
249871,410183,10,2020-01-03 16:04:31 UTC,Code Problem,5,resolved
249872,316104,13,2020-01-03 16:04:43 UTC,Datascience Problem,5,resolved
249873,445087,11,2020-01-03 16:04:54 UTC,Code Problem,5,resolved
249874,410183,10,2020-01-03 16:07:48 UTC,Code Problem,5,resolved
249875,459970,1,2020-01-03 16:08:11 UTC,Code Problem,5,resolved
249876,317504,23,2020-01-03 16:08:38 UTC,Single_choice Problem,5,resolved
249877,463758,11,2020-01-03 16:10:50 UTC,Code Problem,5,resolved
249878,213589,13,2020-01-03 16:12:03 UTC,Datascience Problem,5,resolved
249879,343052,1,2020-01-03 16:13:10 UTC,Code Problem,4,resolved
249880,321959,11,2020-01-03 16:13:12 UTC,Code Problem,4,resolved
249881,500480,4,2020-01-03 16:13:32 UTC,Multiple Problem,5,resolved
249882,42422,6,2020-01-03 16:13:46 UTC,Machine_learning Problem,5,resolved
